x;y;z;index;type;2.0927e-05;271653;-110;
-0.110341;0.182563;0.55;1;4;
-0.151022;0.277637;0.55;1;4;
-0.0708575;0.193288;0.55;1;4;
-0.0740087;0.172407;0.55;1;4;
-0.0651817;0.169276;0.55;1;4;
-0.0443352;0.201227;0.55;1;4;
-0.0451489;0.209648;0.55;1;4;
-0.0454194;0.215942;0.55;1;4;
11.9888;260444;-110;
-0.0526463;0.20592;0.55;0;1;
-0.0417352;0.21977;0.55;1;1;
-0.0308897;0.234257;0.55;2;1;
-0.0201618;0.249515;0.55;3;1;
-0.00964293;0.265247;0.55;4;1;
0.000537604;0.280778;0.55;5;1;
0.0103328;0.295788;0.55;6;1;
0.019985;0.311564;0.55;7;1;
0.0300283;0.331025;0.55;8;1;
0.040906;0.356469;0.55;9;1;
0.0525743;0.387245;0.55;10;1;
0.0645515;0.420069;0.55;11;1;
0;0;0;12;1;
-0.0526463;0.20592;0.55;0;2;
-0.04067;0.215232;0.55;1;2;
-0.0297888;0.226682;0.55;2;2;
-0.0189945;0.240271;0.55;3;2;
-0.00834421;0.255884;0.55;4;2;
0.00128634;0.272762;0.55;5;2;
0.011953;0.292765;0.55;6;2;
0.0226197;0.314906;0.55;7;2;
0.0332863;0.339185;0.55;8;2;
0.043953;0.365602;0.55;9;2;
0.0546197;0.394158;0.55;10;2;
0.0645515;0.420069;0.55;11;2;
0;0;0;12;2;
0.154663;0.285065;0.549967;0;3;
0.15299;0.280359;0.550183;334;3;
0.149925;0.276408;0.550162;331;3;
0.147134;0.272262;0.550038;321;3;
0.142911;0.269585;0.549987;320;3;
0.138773;0.266785;0.550177;316;3;
0.135646;0.265145;0.550189;315;3;
0.130659;0.265498;0.55018;313;3;
0.128127;0.261189;0.550015;300;3;
0.124555;0.257697;0.55022;299;3;
0.120929;0.261139;0.550187;298;3;
0.117138;0.25788;0.550245;297;3;
0.114664;0.253535;0.55024;294;3;
0.111569;0.249609;0.550308;293;3;
0.106591;0.249982;0.55002;291;3;
0.101686;0.249013;0.549952;286;3;
0.0995972;0.244471;0.550036;281;3;
0.0955421;0.241546;0.549966;278;3;
0.0909183;0.243396;0.550414;277;3;
0.0859185;0.243346;0.550403;272;3;
0.0814006;0.245488;0.550457;256;3;
0.0765029;0.246491;0.55053;254;3;
0.0718867;0.244572;0.550433;251;3;
0.0668893;0.244733;0.550414;246;3;
0.063145;0.248042;0.550228;245;3;
0.0587064;0.250332;0.55;235;3;
0.0560055;0.246163;0.550567;225;3;
0.0510105;0.246037;0.550753;222;3;
0.0465197;0.243839;0.550781;219;3;
0.0439035;0.23959;0.550463;216;3;
0.0438108;0.234635;0.549796;208;3;
0.0432074;0.229672;0.549713;202;3;
0.0383631;0.228438;0.549807;196;3;
0.0352032;0.224585;0.550215;177;3;
0.0302856;0.225488;0.550236;167;3;
0.0255151;0.226985;0.550191;164;3;
0.0222305;0.230728;0.549742;161;3;
0.0176608;0.232757;0.549778;155;3;
0.0130119;0.234532;0.550264;146;3;
